"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
10700,-117.75,33.61,16,2270,488,709,489,3.2845,227600,"<1H OCEAN"
3416,-118.41,34.29,35,1008,204,1162,215,3.35,147600,"<1H OCEAN"
753,-122.07,37.67,28,2932,739,1198,624,3.2417,210800,"NEAR BAY"
7086,-117.99,33.93,36,1287,233,779,229,4.8523,175800,"<1H OCEAN"
6689,-118.08,34.15,28,238,58,142,31,0.4999,500001,"INLAND"
3673,-118.41,34.21,35,1789,292,897,267,5.592,239900,"<1H OCEAN"
16388,-121.27,38.02,32,342,58,138,52,2.9821,155000,"INLAND"
3181,-119.78,36.31,14,1287,291,737,269,3.1667,126400,"INLAND"
15820,-122.42,37.76,46,2150,817,2075,807,1.3824,212500,"NEAR BAY"
9437,-119.99,37.51,14,2878,617,1011,509,1.398,103800,"INLAND"
8750,-118.37,33.82,39,2794,444,1319,441,5.878,387800,"<1H OCEAN"
8005,-118.1,33.85,28,2825,470,1352,469,5.2639,242000,"<1H OCEAN"
1995,-119.77,36.73,44,1960,393,1286,381,2.1518,53000,"INLAND"
16280,-121.28,37.94,35,2680,634,2188,611,1.9375,56700,"INLAND"
11288,-117.95,33.8,34,1654,285,905,292,4.6389,214600,"<1H OCEAN"
8210,-118.17,33.79,30,1349,519,2646,552,1.9318,115900,"NEAR OCEAN"
1882,-119.98,38.94,23,1564,298,339,147,4.0417,99300,"INLAND"
12331,-116.51,33.94,12,3369,780,1315,584,1.7388,66000,"INLAND"
10121,-117.93,33.92,34,2271,437,1393,433,4.2443,174400,"<1H OCEAN"
15764,-122.43,37.77,52,2514,729,1428,597,2.3977,412500,"NEAR BAY"
11677,-118,33.85,33,2053,418,1154,405,4.0455,197200,"<1H OCEAN"
17405,-120.44,34.94,29,1877,516,1634,492,1.6875,122700,"<1H OCEAN"
4168,-118.2,34.1,30,3643,1197,4336,1163,2.07,154500,"<1H OCEAN"
2819,-119.03,35.41,37,1761,443,911,365,2.0331,53200,"INLAND"
16840,-122.46,37.59,21,12902,2118,6160,2082,5.7653,325800,"NEAR OCEAN"
19971,-119.1,36.21,38,727,173,559,176,2.4653,49500,"INLAND"
15186,-117.1,32.96,7,3619,770,1134,482,4.1279,167600,"<1H OCEAN"
17261,-119.72,34.42,49,1610,370,961,351,2.6983,260100,"NEAR OCEAN"
1727,-122.37,37.95,32,1298,363,716,268,0.9797,76400,"NEAR BAY"
53,-122.27,37.82,41,3221,853,1959,720,1.1108,97500,"NEAR BAY"
4465,-118.19,34.08,35,1554,381,1487,374,1.9038,139500,"<1H OCEAN"
10959,-117.9,33.76,26,2678,702,3262,685,3.6953,176800,"<1H OCEAN"
10929,-117.9,33.75,28,1346,291,1575,278,3.425,159500,"<1H OCEAN"
7953,-118.16,33.88,33,2180,522,1634,467,3.0114,167000,"<1H OCEAN"
11744,-121.08,38.85,10,2509,422,1037,389,6,220100,"INLAND"
3121,-117.84,35.54,11,1751,316,765,296,5.0762,98000,"INLAND"
11205,-117.91,33.83,47,504,113,375,109,3.6607,160600,"<1H OCEAN"
8362,-118.33,33.96,42,1686,361,737,319,2.3,189200,"<1H OCEAN"
6209,-117.9,34.06,33,1330,209,578,192,5.6406,266200,"<1H OCEAN"
9466,-123.8,39.46,35,1718,345,698,299,2.9243,131600,"<1H OCEAN"
3292,-122.66,39.02,16,3715,810,943,510,1.7446,109400,"INLAND"
9088,-118.17,34.66,9,1561,253,731,233,5.7049,173200,"INLAND"
15948,-122.43,37.72,52,3351,719,2101,706,3.0107,242000,"NEAR BAY"
17246,-119.67,34.42,37,1673,444,1477,446,2.0643,246700,"<1H OCEAN"
14782,-117.09,32.57,10,2198,368,1645,350,4.5547,160700,"NEAR OCEAN"
18107,-122.01,37.3,25,4044,551,1699,533,8.0837,380600,"<1H OCEAN"
1629,-122.18,37.86,33,4449,636,1684,617,8.9571,399700,"NEAR BAY"
2848,-118.95,35.4,23,4483,894,2136,883,3.6875,101700,"INLAND"
10935,-117.9,33.74,24,2932,955,5516,911,2.7535,111000,"<1H OCEAN"
11140,-117.96,33.85,36,1951,365,1254,358,4.8438,185700,"<1H OCEAN"
10433,-117.62,33.43,27,3858,1062,2321,873,3.3155,231000,"NEAR OCEAN"
19877,-119.31,36.33,46,1636,338,772,332,2.425,84900,"INLAND"
13950,-117.21,34.22,31,5454,1053,1408,504,5,161100,"INLAND"
16279,-121.27,37.93,24,1451,320,1413,283,2.125,61200,"INLAND"
18960,-122.04,38.25,37,1176,291,648,271,2.7167,92200,"INLAND"
4938,-118.26,33.99,47,1865,465,1916,438,1.8242,95000,"<1H OCEAN"
8171,-118.12,33.81,36,1665,291,721,294,4.6875,250700,"<1H OCEAN"
20225,-119.3,34.29,41,1445,410,1052,388,2.6333,170800,"NEAR OCEAN"
6578,-118.21,34.22,37,2260,322,941,303,8.3695,500001,"<1H OCEAN"
19412,-120.97,37.73,19,3725,543,1412,463,5.7476,248600,"INLAND"
13982,-117.46,34.85,7,9759,1816,2933,1168,3.4912,157700,"INLAND"
9190,-118.12,34.23,52,433,69,147,53,3.9583,162500,"INLAND"
18287,-122.1,37.37,40,2224,354,929,345,8.1064,500001,"NEAR BAY"
17803,-121.81,37.36,20,3189,420,1234,389,7.5813,374100,"<1H OCEAN"
5396,-118.37,34.04,25,542,161,442,131,2.25,333300,"<1H OCEAN"
10492,-117.68,33.51,19,2930,428,1481,430,6.323,480800,"<1H OCEAN"
19593,-120.87,37.62,30,455,70,220,69,4.8958,142500,"INLAND"
2910,-119.03,35.39,28,4513,764,1593,763,2.9821,118700,"INLAND"
14239,-117.09,32.71,12,3375,945,2357,808,1.5,106300,"NEAR OCEAN"
18106,-122.04,37.3,25,3807,600,1678,600,6.6818,411300,"<1H OCEAN"
19663,-120.85,37.5,52,1724,352,922,348,1.7227,85700,"INLAND"
8193,-118.12,33.79,41,1762,314,738,300,4.1687,240700,"<1H OCEAN"
9660,-121.16,41.78,42,2918,576,1182,440,2.1434,44000,"INLAND"
16563,-121.43,37.78,24,807,174,585,166,2.6181,163500,"INLAND"
17016,-122.28,37.52,27,2958,655,1285,577,4.0801,397800,"NEAR OCEAN"
1386,-122.11,37.99,10,2864,514,1300,507,4.3875,287700,"NEAR BAY"
17420,-120.47,34.65,31,1438,320,816,270,2.4583,128100,"NEAR OCEAN"
72,-122.29,37.81,46,935,297,582,277,0.7286,95200,"NEAR BAY"
12348,-116.54,33.82,12,9482,2501,2725,1300,1.5595,115600,"INLAND"
18622,-122.04,37.08,20,467,95,229,86,4.8,261500,"NEAR OCEAN"
20419,-118.86,34.19,27,1931,261,736,244,6.7805,392900,"<1H OCEAN"
7448,-118.18,33.94,44,1337,245,968,240,3.4688,183600,"<1H OCEAN"
7889,-118.06,33.88,17,7187,1073,3844,1068,6.5901,337400,"<1H OCEAN"
12187,-117.34,33.71,10,2591,486,1255,425,3.1513,154300,"<1H OCEAN"
4817,-118.29,34.05,40,907,349,1426,323,1.8571,143800,"<1H OCEAN"
5042,-118.32,33.97,52,1778,320,795,279,3.5114,138800,"<1H OCEAN"
4562,-118.25,34.06,52,174,66,249,57,1.7763,312500,"<1H OCEAN"
15351,-117.3,33.26,23,1678,275,1227,264,4.1713,133800,"<1H OCEAN"
12681,-121.39,38.55,25,2171,431,1053,422,3.5278,126200,"INLAND"
12588,-121.51,38.53,34,1613,265,631,266,4.25,191900,"INLAND"
2497,-120.41,36.77,24,1335,312,1180,267,1.947,68900,"INLAND"
3230,-119.64,36.31,27,1513,314,1071,284,1.5909,50100,"INLAND"
11329,-117.94,33.76,27,2512,506,1861,511,4.2386,184200,"<1H OCEAN"
1087,-121.85,39.72,18,7272,1559,5022,1524,1.6911,98800,"INLAND"
8865,-118.39,34.06,43,1879,397,873,382,3.8158,500001,"<1H OCEAN"
7468,-118.19,33.92,43,2339,487,1732,449,3.0987,139400,"<1H OCEAN"
18883,-122.25,38.1,52,1780,373,824,317,2.75,109900,"NEAR BAY"
11943,-117.42,33.94,35,1764,325,1094,353,4.1528,113900,"INLAND"
14886,-117.08,32.63,30,2504,559,1827,490,2.6146,159400,"NEAR OCEAN"
3670,-118.39,34.23,43,1193,299,1184,320,2.1518,161600,"<1H OCEAN"
7892,-118.07,33.88,17,2407,539,1422,524,4.2619,139700,"<1H OCEAN"
12720,-121.38,38.61,34,2888,496,1168,479,3.6053,148600,"INLAND"
5401,-118.43,34.03,26,1706,516,894,435,3.1875,372700,"<1H OCEAN"
12933,-121.23,38.65,19,2926,476,1349,480,4.6437,212900,"INLAND"
4215,-118.27,34.13,47,1375,359,1512,418,2.1071,208900,"<1H OCEAN"
11026,-117.82,33.79,26,2641,633,3657,617,4.1339,222300,"<1H OCEAN"
2433,-119.53,36.65,43,1676,320,1056,276,2.5562,93200,"INLAND"
15377,-117.25,33.37,8,1755,530,1687,511,1.995,146900,"<1H OCEAN"
3075,-119.24,35.77,28,1737,521,1764,514,1.7813,67800,"INLAND"
343,-122.18,37.75,45,990,261,901,260,2.1731,82000,"NEAR BAY"
15673,-122.44,37.8,52,3161,472,842,410,7.9761,500001,"NEAR BAY"
5371,-118.38,34.04,35,2237,592,1794,543,2.2961,207700,"<1H OCEAN"
16514,-121.22,37.81,17,2879,542,1802,530,3.6378,126100,"INLAND"
10181,-117.96,33.87,35,1972,367,1152,356,3.7222,187500,"<1H OCEAN"
17088,-122.21,37.47,43,733,162,497,175,3.2708,255300,"NEAR OCEAN"
15496,-117.18,33.11,16,3470,601,1197,552,5.1814,279900,"NEAR OCEAN"
19259,-122.73,38.46,14,2324,754,1026,677,1.722,150000,"<1H OCEAN"
6412,-118.02,34.12,36,1471,246,751,230,5.4555,395100,"INLAND"
3232,-119.57,36.27,20,2673,452,1394,449,2.625,97400,"INLAND"
7502,-118.26,33.92,42,3320,682,2105,632,1.9809,104600,"<1H OCEAN"
3461,-118.45,34.31,9,1739,358,820,323,4.0556,182500,"<1H OCEAN"
45,-122.26,37.83,52,1443,311,660,292,3.0125,184400,"NEAR BAY"
17636,-121.92,37.28,26,6201,783,2381,819,7.9819,397000,"<1H OCEAN"
17841,-121.89,37.44,8,2534,NA,1527,364,7.8532,422800,"<1H OCEAN"
8369,-118.35,33.98,42,3081,680,1785,609,3.745,170800,"<1H OCEAN"
19976,-118.54,36.12,11,4103,882,356,171,2.1029,99100,"INLAND"
18696,-122.39,40.58,44,1625,392,944,347,1.5972,68900,"INLAND"
16832,-122.49,37.59,35,2683,475,1498,484,5.1282,262500,"NEAR OCEAN"
3203,-119.64,36.36,13,2360,340,1055,312,5.2134,97400,"INLAND"
8295,-118.13,33.76,44,1543,463,652,406,4.25,439300,"NEAR OCEAN"
10131,-117.9,33.92,27,698,116,391,126,5.9177,267600,"<1H OCEAN"
8788,-118.36,33.79,34,5166,704,2071,668,8.3609,500001,"NEAR OCEAN"
9159,-118.44,34.5,5,1514,220,1355,215,8.1344,359000,"INLAND"
8759,-118.38,33.81,33,2349,407,954,373,6.4956,483600,"NEAR OCEAN"
17619,-121.94,37.28,27,2859,464,1144,430,5.0822,327500,"<1H OCEAN"
2670,-115.51,33.24,32,1995,523,1069,410,1.6552,43300,"INLAND"
723,-122.1,37.68,38,1779,413,1061,400,3.0962,180900,"NEAR BAY"
19033,-122.01,38.36,15,1176,166,485,171,5.9441,228200,"INLAND"
14227,-117.05,32.68,15,1828,359,955,248,3.2174,165100,"NEAR OCEAN"
17502,-121.9,37.36,38,1141,333,1028,291,2.7333,182500,"<1H OCEAN"
193,-122.25,37.79,51,175,43,228,55,2.1,75000,"NEAR BAY"
14633,-117.2,32.8,34,4854,912,2089,854,3.8542,2e+05,"NEAR OCEAN"
16977,-122.31,37.57,37,1437,305,979,331,4,273700,"NEAR OCEAN"
19603,-121.02,37.58,36,1285,270,706,273,1.7169,121400,"INLAND"
11144,-117.94,33.84,25,4016,831,2166,774,3.1884,135400,"<1H OCEAN"
16520,-121.21,37.8,45,370,84,167,70,1.4853,101800,"INLAND"
10155,-117.9,33.88,28,2696,346,947,356,9.0055,375400,"<1H OCEAN"
2034,-119.76,36.73,39,1553,363,1449,341,1.4419,45500,"INLAND"
5612,-118.27,33.79,26,2109,651,2120,605,2.1447,158700,"<1H OCEAN"
13020,-121.22,38.68,10,6262,1278,2954,1169,3.4506,139000,"INLAND"
5717,-118.23,34.2,48,1473,294,807,296,3.399,306300,"<1H OCEAN"
8616,-118.38,33.87,17,2791,579,1467,583,5.7415,321900,"<1H OCEAN"
14044,-117.14,32.76,35,2539,661,1308,629,2.6777,146400,"NEAR OCEAN"
12598,-121.48,38.52,36,1824,357,906,356,2.9911,96400,"INLAND"
10087,-117.96,33.94,34,2228,399,1159,378,4.8906,228900,"<1H OCEAN"
9262,-120.04,36.97,20,2129,526,1845,522,1.8973,51600,"INLAND"
16581,-121.43,37.75,30,1912,451,1065,388,2.1424,125000,"INLAND"
12603,-121.47,38.54,36,2099,510,1845,483,1.4138,52500,"INLAND"
3520,-118.49,34.25,33,2088,383,960,362,4.3333,232900,"<1H OCEAN"
20382,-118.83,34.14,16,1956,312,671,319,6.4001,321800,"NEAR OCEAN"
15346,-117.38,33.21,31,1502,367,1514,342,2.6442,103300,"NEAR OCEAN"
2212,-119.85,36.8,14,4177,914,2300,867,2.9565,73000,"INLAND"
18109,-122,37.31,28,3811,585,1795,581,7.8383,372700,"<1H OCEAN"
5954,-117.86,34.13,33,2383,428,1269,421,4.636,245500,"INLAND"
15920,-122.42,37.73,52,3230,654,1765,611,3.3333,292300,"NEAR BAY"
6374,-118.02,34.15,44,2419,437,1045,432,3.875,280800,"INLAND"
12820,-121.48,38.62,23,7709,1279,4147,1262,3.8272,96600,"INLAND"
9252,-120.09,36.95,16,3222,511,1425,503,4.1544,119400,"INLAND"
2100,-119.77,36.76,43,1945,413,1492,422,1.5174,54600,"INLAND"
1805,-122.33,37.93,34,2326,471,1356,441,2.3475,90300,"NEAR BAY"
20027,-119.05,36.06,23,2344,407,1184,406,3.1625,70600,"INLAND"
20402,-118.85,34.21,29,2195,414,1360,401,3.4773,206700,"<1H OCEAN"
8037,-118.14,33.84,44,3043,619,1316,607,4.4286,254900,"<1H OCEAN"
12841,-121.43,38.66,35,1814,367,1076,372,2.7179,81100,"INLAND"
2657,-124.25,40.28,32,1430,419,434,187,1.9417,76100,"NEAR OCEAN"
16629,-120.83,35.33,14,4155,787,2112,755,4.4766,192700,"NEAR OCEAN"
7177,-118.18,34.05,38,3272,731,3299,726,2.8295,126500,"<1H OCEAN"
536,-122.27,37.78,13,2020,535,959,486,5.2601,292700,"NEAR BAY"
3375,-118.3,34.26,42,2186,423,1145,439,4.81,191900,"<1H OCEAN"
3096,-118.61,35.47,13,2267,601,756,276,2.5474,78400,"INLAND"
12943,-121.27,38.65,25,2787,601,1247,522,2.9016,159800,"INLAND"
8628,-118.39,33.88,33,2543,439,1098,416,5.9683,495500,"<1H OCEAN"
19021,-121.98,38.35,16,1697,267,832,277,4.4375,132600,"INLAND"
6921,-118.05,34.02,31,40,8,25,7,2.125,375000,"<1H OCEAN"
918,-121.97,37.52,23,4925,948,2530,894,5.0824,230900,"<1H OCEAN"
8588,-118.38,33.89,35,1778,330,732,312,6.5745,379300,"<1H OCEAN"
8784,-118.31,33.79,38,1601,352,711,304,3.3958,250000,"<1H OCEAN"
10442,-117.59,33.4,22,3167,743,1797,642,4.0076,252100,"NEAR OCEAN"
5897,-118.33,34.16,23,1359,428,770,380,3.4016,234600,"<1H OCEAN"
13309,-117.61,34.08,20,3550,736,2229,681,3.0199,128800,"INLAND"
4421,-118.26,34.07,46,2341,703,2371,648,2.4038,181700,"<1H OCEAN"
8147,-118.1,33.82,36,1930,354,915,328,5.2713,244400,"<1H OCEAN"
17571,-121.94,37.32,46,2451,472,1163,448,4.8519,225800,"<1H OCEAN"
15461,-117.29,33.15,11,2560,445,952,448,4.0625,87500,"NEAR OCEAN"
17903,-121.99,37.37,27,1797,538,1610,531,4.2422,237500,"<1H OCEAN"
14107,-117.1,32.75,23,1858,551,1506,492,1.7446,85200,"NEAR OCEAN"
5925,-117.76,34.13,8,16759,2274,7249,2156,7.4837,358700,"INLAND"
14301,-117.14,32.71,32,719,251,894,208,1.8456,103100,"NEAR OCEAN"
19888,-119.12,36.29,29,1638,323,942,322,2.1731,66200,"INLAND"
16077,-122.48,37.74,52,2166,423,1072,370,4.131,314300,"NEAR OCEAN"
20514,-121.63,38.67,34,431,85,391,77,2.625,225000,"INLAND"
14765,-117.1,32.58,23,1662,377,1318,386,2.3,120800,"NEAR OCEAN"
4165,-118.19,34.1,42,1577,379,1317,378,3.2121,153900,"<1H OCEAN"
18051,-121.99,37.27,21,1214,192,500,185,7.598,347800,"<1H OCEAN"
5555,-118.4,33.96,44,1138,228,497,228,4.1852,303300,"<1H OCEAN"
9788,-120.79,36.06,29,1916,386,1019,314,2.4881,87500,"<1H OCEAN"
13910,-116.4,34.12,16,5648,1089,2524,1008,2.6739,78000,"INLAND"
4248,-118.34,34.13,45,2375,417,751,410,6.6739,500001,"<1H OCEAN"
11231,-117.95,33.82,35,1068,190,514,174,4.0735,208700,"<1H OCEAN"
16750,-122.47,37.7,45,3290,693,2466,666,3.6588,238600,"NEAR OCEAN"
6617,-118.11,34.17,50,3374,598,1484,569,4.99,261600,"INLAND"
20490,-118.68,34.27,16,4637,941,2476,878,4.0568,225200,"<1H OCEAN"
8902,-118.48,34.04,49,3780,741,1435,690,4.3158,500001,"<1H OCEAN"
18663,-121.93,36.99,19,6356,1100,2954,1070,4.7325,283500,"NEAR OCEAN"
16433,-121.23,38.12,22,393,58,134,57,3.95,178100,"INLAND"
4973,-118.28,34,38,3335,921,3612,887,2.125,118800,"<1H OCEAN"
8094,-118.21,33.82,45,455,92,394,89,4.9562,165700,"NEAR OCEAN"
15410,-117.24,33.22,20,1962,334,1173,349,4.1316,162500,"<1H OCEAN"
8529,-118.34,33.89,36,2274,411,1232,423,5.373,244500,"<1H OCEAN"
4714,-118.36,34.06,52,2130,455,921,395,2.9605,500001,"<1H OCEAN"
15778,-122.41,37.78,52,1928,836,2124,739,1.1185,55000,"NEAR BAY"
14008,-117.18,32.75,52,1504,208,518,196,8.603,459600,"NEAR OCEAN"
16776,-122.46,37.68,23,2812,769,1983,681,2.9413,229400,"NEAR OCEAN"
19455,-120.96,37.66,16,4961,902,2654,804,4.2823,138300,"INLAND"
20156,-119.23,34.42,16,630,117,343,100,5.75,325000,"<1H OCEAN"
5433,-118.41,34.02,19,4702,1472,2636,1334,3.3955,225000,"<1H OCEAN"
2013,-119.83,36.72,28,60,10,46,13,4.35,67500,"INLAND"
12848,-121.37,38.69,35,1851,327,1007,286,3.2361,84000,"INLAND"
5171,-118.27,33.94,30,1041,275,877,270,1.5268,91600,"<1H OCEAN"
4529,-118.22,34.04,43,798,308,1417,325,1.4189,141700,"<1H OCEAN"
14775,-117.08,32.59,8,2888,662,2441,683,2.7048,153000,"NEAR OCEAN"
2332,-119.72,36.82,15,946,239,550,246,2.2639,52500,"INLAND"
13587,-117.28,34.12,47,2456,611,1653,512,1.3973,66100,"INLAND"
13547,-117.3,34.12,34,1127,275,971,249,2.0583,64800,"INLAND"
17153,-122.2,37.43,22,3294,744,1337,655,5.2391,500001,"NEAR OCEAN"
4785,-118.32,34.03,47,1082,198,455,193,3.0132,223200,"<1H OCEAN"
2039,-119.69,36.74,17,2438,598,1563,538,1.5449,62500,"INLAND"
1163,-121.52,39.51,30,3085,610,1688,575,2.334,72200,"INLAND"
12793,-121.46,38.65,14,3167,551,1787,533,3.8125,92600,"INLAND"
13665,-117.31,34.03,9,1199,187,629,207,5.7393,151600,"INLAND"
13976,-116.76,34.23,10,4374,989,1020,376,2.6071,89000,"INLAND"
14071,-117.12,32.76,43,2336,644,1203,614,2.3594,127800,"NEAR OCEAN"
12,-122.26,37.85,52,3503,752,1504,734,3.2705,241800,"NEAR BAY"
13229,-117.68,34.15,24,1033,189,486,204,4.1719,213500,"INLAND"
19305,-122.76,38.35,30,2260,374,958,359,5.0323,222400,"<1H OCEAN"
12601,-121.48,38.54,41,3364,685,1841,626,2.1975,73500,"INLAND"
16755,-122.47,37.71,37,1046,251,822,239,3.5,224400,"NEAR OCEAN"
9598,-120.46,37.31,26,3170,572,1524,565,3.48,95300,"INLAND"
18738,-122.35,40.56,16,2801,614,1695,563,1.9,81600,"INLAND"
12585,-121.44,38.52,38,2080,388,995,380,2.7697,76600,"INLAND"
20427,-118.69,34.18,11,1177,138,415,119,10.0472,500001,"<1H OCEAN"
7394,-118.25,33.96,43,2015,419,1543,399,1.8672,98100,"<1H OCEAN"
14204,-117.05,32.69,8,831,158,740,154,5.3908,165500,"NEAR OCEAN"
6618,-118.11,34.17,46,2837,592,1453,549,3.1115,234600,"INLAND"
11525,-118.05,33.72,17,1875,472,900,406,5.2589,226100,"<1H OCEAN"
14223,-117.04,32.66,22,3362,630,1471,612,4.1442,303900,"NEAR OCEAN"
10463,-117.64,33.48,12,2007,397,1033,373,5.6754,275900,"<1H OCEAN"
1779,-122.35,37.94,34,1880,459,1358,422,1.6571,105200,"NEAR BAY"
14336,-117.17,32.73,52,408,143,313,143,1.815,116700,"NEAR OCEAN"
362,-122.12,37.75,33,1809,261,808,219,6.86,250000,"NEAR BAY"
6348,-117.75,34.06,44,477,135,502,117,2.0156,112500,"INLAND"
13741,-117.19,34.03,36,2223,361,942,331,4.6806,152400,"INLAND"
11065,-117.87,33.79,25,2546,545,1543,521,4.192,219900,"<1H OCEAN"
13426,-117.4,34.18,16,1769,254,1778,251,5.3671,181800,"INLAND"
13213,-117.71,34.04,20,1950,310,1054,312,4.625,222100,"INLAND"
14941,-117.03,32.63,14,2796,476,1466,464,5.2489,213700,"NEAR OCEAN"
17143,-122.18,37.45,43,2061,437,817,385,4.4688,460200,"NEAR BAY"
13515,-117.34,34.12,26,1008,164,568,196,3.3516,105600,"INLAND"
8480,-118.32,33.93,34,1536,273,804,287,4.9615,157800,"<1H OCEAN"
10957,-117.88,33.75,50,1344,228,747,234,4.5125,195400,"<1H OCEAN"
4940,-118.27,33.99,30,504,140,529,123,1.9531,1e+05,"<1H OCEAN"
11108,-117.9,33.85,35,1756,328,1026,332,3.6,193500,"<1H OCEAN"
18937,-122.14,38.16,4,3273,495,1497,454,5.3345,176100,"NEAR BAY"
12704,-121.41,38.59,17,12355,3630,5692,3073,2.5245,99100,"INLAND"
18436,-121.83,37.26,15,3243,551,1752,551,5.5849,257400,"<1H OCEAN"
19020,-121.96,38.36,11,3208,790,1772,694,2.7434,218800,"INLAND"
13829,-117.22,34.48,7,2449,447,1217,408,3.6646,109900,"INLAND"
14382,-117.25,32.74,36,1830,430,755,419,2.9904,286800,"NEAR OCEAN"
7256,-118.15,34,32,3218,739,2368,730,3.1406,175300,"<1H OCEAN"
19559,-121.02,37.6,33,1009,238,1027,246,2.5993,68000,"INLAND"
19172,-122.66,38.44,17,5815,898,2614,887,4.3657,215900,"<1H OCEAN"
1189,-121.55,39.44,31,1434,283,811,289,1.7727,49000,"INLAND"
17209,-119.72,34.43,36,1156,309,521,304,2.6014,320600,"<1H OCEAN"
17597,-121.88,37.31,28,3085,552,1277,512,4.5795,262800,"<1H OCEAN"
13575,-117.29,34.14,48,1717,307,610,267,3.125,97600,"INLAND"
15858,-122.39,37.76,52,624,170,410,148,4.0042,208300,"NEAR BAY"
13931,-114.64,34.83,10,2502,573,1152,481,1.7062,86800,"INLAND"
1971,-120.62,38.71,10,6305,1150,2597,921,4.0197,132200,"INLAND"
15419,-117.25,33.22,26,2010,347,1160,331,3.9815,142600,"<1H OCEAN"
19309,-122.88,38.34,20,3404,628,1641,585,5.0574,276200,"<1H OCEAN"
13770,-117.03,34.07,16,3784,577,1615,525,4.2333,220300,"INLAND"
5272,-118.52,34.04,42,993,130,368,134,10.8082,500001,"<1H OCEAN"
9745,-121.68,36.72,12,19234,4492,12153,4372,3.2652,152800,"<1H OCEAN"
12516,-121.44,38.55,46,1698,383,726,386,2.9821,97000,"INLAND"
8039,-118.15,33.84,29,2448,354,894,349,7.6526,481300,"<1H OCEAN"
4029,-118.56,34.18,39,1819,291,770,278,5.4088,457300,"<1H OCEAN"
7175,-118.19,34.05,35,1296,307,1423,276,2.7432,135200,"<1H OCEAN"
2206,-119.85,36.82,16,1852,274,887,286,5.5405,119300,"INLAND"
17987,-121.96,37.3,20,4228,1006,2334,1007,4.3081,227300,"<1H OCEAN"
13666,-117.31,34.02,18,1634,274,899,285,5.2139,129300,"INLAND"
12626,-121.54,38.49,6,9104,1535,3759,1481,5.1442,174500,"INLAND"
2493,-120.18,36.59,25,948,198,613,171,2.3026,90600,"INLAND"
416,-122.27,37.89,52,2640,366,973,355,7.266,371100,"NEAR BAY"
13551,-117.3,34.11,42,525,111,444,120,2.6771,67000,"INLAND"
1850,-122.28,37.91,48,2083,298,685,286,7.3089,331200,"NEAR BAY"
5412,-118.44,34.01,43,1408,246,651,240,4.5795,4e+05,"<1H OCEAN"
888,-121.99,37.55,16,6647,2098,4649,1903,2.9074,213800,"<1H OCEAN"
2790,-118.42,37.36,18,2281,520,1425,465,1.7388,54400,"INLAND"
392,-122.3,37.9,15,5083,1212,2420,1146,4.5824,256100,"NEAR BAY"
11075,-117.86,33.8,34,1793,480,1722,441,2.8235,153100,"<1H OCEAN"
13529,-117.31,34.17,25,2795,596,1650,569,3.0078,87100,"INLAND"
4773,-118.34,34.04,42,1681,360,987,337,2.6,171400,"<1H OCEAN"
8122,-118.19,33.79,41,2114,612,2357,529,1.7938,142600,"NEAR OCEAN"
11602,-118.08,33.78,30,2879,403,1109,414,6.9324,364700,"<1H OCEAN"
11317,-117.97,33.77,25,1295,417,856,342,2.7157,350000,"<1H OCEAN"
13435,-117.43,34.1,43,1898,418,971,366,2.4735,89900,"INLAND"
7248,-118.11,34,33,2886,726,2650,728,2.625,178700,"<1H OCEAN"
18638,-121.97,37.01,21,2073,357,1044,351,4.5682,371600,"NEAR OCEAN"
14045,-117.14,32.76,32,2587,681,1246,650,2.1727,145500,"NEAR OCEAN"
10850,-117.91,33.65,14,2598,759,1584,703,4.0417,180900,"<1H OCEAN"
14816,-117.18,32.7,44,2655,514,1102,489,3.6759,368800,"NEAR OCEAN"
19271,-122.76,38.45,8,5823,1104,2864,1041,3.6292,183600,"<1H OCEAN"
1706,-122.29,37.94,20,7578,1426,3637,1362,4.4387,190000,"NEAR BAY"
12142,-117.2,33.83,14,1265,230,621,173,3.6618,161300,"INLAND"
2425,-119.54,36.61,20,1490,318,1474,326,1.4937,54700,"INLAND"
2060,-119.68,36.63,39,1237,256,638,239,3.0139,65300,"INLAND"
17477,-119.92,34.44,17,2143,324,1073,330,6.0321,402600,"NEAR OCEAN"
10591,-117.78,33.69,16,4702,806,2529,814,5.1299,238900,"<1H OCEAN"
1931,-121.06,38.7,9,13255,1739,5001,1627,6.314,228900,"INLAND"
3251,-119.96,35.99,25,1047,270,1505,286,2.0976,47700,"INLAND"
11742,-121.13,38.87,48,1127,NA,530,186,3.0917,128100,"INLAND"
7614,-118.23,33.88,35,842,201,763,189,2.6719,109800,"<1H OCEAN"
12804,-121.45,38.6,44,2324,413,823,375,4.6625,158900,"INLAND"
8577,-118.42,33.9,43,1394,321,552,296,5.9596,500001,"<1H OCEAN"
13656,-117.31,34.04,5,2785,577,1310,536,3.39,149500,"INLAND"
3745,-118.4,34.16,35,1354,284,501,262,3.8056,384700,"<1H OCEAN"
17339,-120.45,34.87,4,1533,221,545,191,7.5696,328700,"<1H OCEAN"
14049,-117.13,32.76,41,1545,420,747,415,2.375,154400,"NEAR OCEAN"
9268,-120.13,36.87,32,2089,468,1765,427,2.234,61700,"INLAND"
20541,-121.72,38.54,16,2790,624,1386,636,3.1908,194300,"INLAND"
